uuid,phrase,category
84250669453133330728419626011689399813890898256268541641988003920371684529675,as dry as a desert,Partial Literal
91913392842789986216408526022464631800182315823806301237944862865399637843390,as dry as a desert,Partial Literal
97319970431385357625466126890246362793218195102572313643641440841395083347713,as dry as a desert,Partial Literal
100462257220523866279162139270587501263077887424980333641411232553373670752732,as dry as a desert,Figurative
101862934249799350530413816014058549373901811095488746799374748938534875863692,as dry as a desert,Figurative
107944186053846004794347725097292770068968852745798562923280143340316828078125,as dry as a desert,Figurative
111955995120587954777421468641882111838108340007830482214037111135006830925155,as dry as a desert,Figurative
112203176478686736315494882939605189546346242780872096846443513136479181139337,as dry as a desert,Figurative
115363175014184059750104346705794376006098159968345522684962912980897214539669,as dry as a desert,Figurative
1340385065957414743943420647576530983061702337505188465582389635249193992175,as dry as a desert,Figurative
17816719801205209173888586698502832858822545952582199462054712273369420367763,as dry as a desert,Figurative
19466743127618973248690209991320460494243512651946681818482025244474709991934,as dry as a desert,Figurative
20609303026910716744827390270466726605887618293268780210514456674551673935624,as dry as a desert,Figurative
21041000042358706604363366975650003609008921128695871690868943211743863440485,as dry as a desert,Figurative
2140687740819425947816807937590836802164102607739077035961666109437508514166,as dry as a desert,Figurative
24019750331523219695829234706764895035504073532594546100189583641463155436553,as dry as a desert,Figurative
24823762341221972908036334418253190195833609051936109684663649825265963090591,as dry as a desert,Figurative
32108520478320868664462015153521762070149159745965562194385057697313469990899,as dry as a desert,Figurative
36346327767661729113020687882396771521117204036238567938329045426322379838541,as dry as a desert,Figurative
45860167872719509722375781206531038881427925633767257094304675878541307476257,as dry as a desert,Figurative
4959949769531161854135051990464232186097420369347510842231569710140292075690,as dry as a desert,Figurative
51604461038691152669161296781548448254902925616599690207796653272807449026677,as dry as a desert,Figurative
63470613242767835431181419614687360686869588394456573816798742542069886135331,as dry as a desert,Figurative
7261542425623328753368031872124460785595947366145510415881794592252578561988,as dry as a desert,Figurative
80790574349911959623463630066353773852557166138042356482646805604052334565128,as dry as a desert,Figurative
85880468671990168863596619163930854318849408557748388356286135597243654153895,as dry as a desert,Figurative
91946188359975433838887202992662535987927502923972462573675741691877690204434,as dry as a desert,Figurative
94086360111097086079154996293797016594642114221849172401731150545558457584015,as dry as a desert,Figurative
103914548140017255582617554918522137789273216484850923375502698952189667932878,as dry as a desert,Partial Literal
109889750120237182749913037660501523938872238342396053005568418036259643082034,as dry as a desert,Partial Literal
1228970436724032466233590830553826181966568984033701989082509560511078093443,as dry as a desert,Partial Literal
34446438360709309136677278050069670783222723053970084762054416329401137284644,as dry as a desert,Partial Literal
49437413368964274413149007571305477141183294783748921503510802542359524368571,as dry as a desert,Partial Literal
54789687780064870568828077241093671393503902211453741638341729874615719890460,as dry as a desert,Partial Literal
66315805636663685414022045313468335759794759894447128684907780351178173540779,as dry as a desert,Partial Literal
76785145076146424095469947883670698316280294047302615549135612701714494458567,as dry as a desert,Partial Literal
79344215528801233146415379311889334710166663634633829896808362950813149187381,as dry as a desert,Partial Literal
83776305539909076220208640298120376302984531077275268248150448661648743738818,as dry as a desert,Partial Literal
92682389266805283835548404800348146527290485677543534709987801892739260509959,as dry as a desert,Partial Literal
94128659169164579655068695452443856453486546905795839849029307660733096025772,as dry as a desert,Partial Literal
9610993004583567760550839086929303341829190658979177735727547076021377199729,as dry as a desert,Partial Literal
100659400975388706537983690976470476643110830944474284829488682337859037364679,as dry as a desert,Figurative
10121223636367879711949594457513555068833296881471285326986492404829095989457,as dry as a desert,Figurative
108691366162536025163057263102271626786424733190890861477186093179768848387373,as dry as a desert,Figurative
24377245830087161061290902123939607435321775949615251042463443869449840201602,as dry as a desert,Figurative
62597398155080427005547361112119320882689994006345358342419025323112911406976,as dry as a desert,Figurative
6386718426699283160408618994241923389529601200000881852426345763994776901777,as dry as a desert,Figurative
73580760325660549702512620041491514149200655153540939987786302569583408126850,as dry as a desert,Figurative
88768701025608663357194519929511582547392622373212640179138024526541650036182,as dry as a desert,Figurative
23758040629881107649906878424744017689760326563468917176753628209539704750434,as dry as a desert,Partial Literal
47784051075749089555475668271206164701537650751289351023108439262270410202671,as dry as a desert,Partial Literal
60822202106218349073766942289306486720426848899776623992310644211737475711473,as dry as a desert,Partial Literal
75708995230697717701677404676741150297336468226516165008602201028487940740135,as dry as a desert,Partial Literal
80653198354146701964285798930366380604392710767165149193975181786752196963540,as dry as a desert,Partial Literal
94081123946756852017575727379027364795348256702040014797137665118111492076202,as dry as a desert,Partial Literal
97491076868363130933415968667833532142975570125490550414541387331543922050152,as dry as a desert,Partial Literal
111748130346989051901517160435138705483036053960271965428131997510935567529928,as dry as a desert,Figurative
112203176478686736315494882939605189546346242780872096846443513136479181139337,as dry as a desert,Figurative
13683144728314965448144612180965542661493221328816200773345774657951176691452,as dry as a desert,Figurative
15092054435062657043050335778972689770181601867474127349020601385712153555626,as dry as a desert,Figurative
18204124142025486228412307993807993870305814134377225633020254349528661349960,as dry as a desert,Figurative
19466743127618973248690209991320460494243512651946681818482025244474709991934,as dry as a desert,Figurative
2140687740819425947816807937590836802164102607739077035961666109437508514166,as dry as a desert,Figurative
2237019596507334460589577979057716567836106794911990222411313286532152375456,as dry as a desert,Figurative
3074019854812537484263512759304562763789656589495775184431071128420088556995,as dry as a desert,Figurative
32108520478320868664462015153521762070149159745965562194385057697313469990899,as dry as a desert,Figurative
36346327767661729113020687882396771521117204036238567938329045426322379838541,as dry as a desert,Figurative
36439281377308446566493695167208339108617826963271213626194180826981377979775,as dry as a desert,Figurative
3699087579702131391688247325824788329439955998351446772563207614738383444840,as dry as a desert,Figurative
46723577978098201023177900186794400946816495660324949790421979139810071396765,as dry as a desert,Figurative
49368062018069212605829056290624797739943710518956854443954521100076381259469,as dry as a desert,Figurative
57479204889725565330802461868927208128088438254914650635228070447901512309421,as dry as a desert,Figurative
58616659254050259410114175430505587365513178222203020460384721143925298307272,as dry as a desert,Figurative
72881609330140407019396611334774018790180660351309561146467580163999433651234,as dry as a desert,Figurative
78938334173366721376734813509721121345969538855386159900547334412483325764988,as dry as a desert,Figurative
79849676404741841123050375353447796500607642281497689469044974199363527550590,as dry as a desert,Figurative
79897016213465537115967287381711911454390069819636671267164087044386385657928,as dry as a desert,Figurative
82386186356528630662958523284379495473596586212134122352056312340583799391774,as dry as a desert,Figurative
827335491721094054399767010214149515545045724454053520352917977901491360924,as dry as a desert,Figurative
84273057472846071104131480603828494697907185749662608514846236478236644351645,as dry as a desert,Figurative
91441244466594252713641756970588409231758971702317595825228704421949857831625,as dry as a desert,Figurative
91946188359975433838887202992662535987927502923972462573675741691877690204434,as dry as a desert,Figurative
97741853426157596377825600208063861906347664027887923380409029383730052722397,as dry as a desert,Figurative
103914548140017255582617554918522137789273216484850923375502698952189667932878,as dry as a desert,Partial Literal
108710087914804774055558497986197875387657271081835679997897728487699003386968,as dry as a desert,Partial Literal
12744534645544397178601903718533072690016330640481388887101543348436677260781,as dry as a desert,Partial Literal
22394601589610541018437104726688271035795583097421792838197506018237989364700,as dry as a desert,Partial Literal
23352586037853942873310900580775445692631442114025973386990202097242504891530,as dry as a desert,Partial Literal
30109202910484607708796834133133750873557121987374435936897689431924969838089,as dry as a desert,Partial Literal
37954895676921607643605342061645256240834928874042793640234674748488329766131,as dry as a desert,Partial Literal
41614241748390941464932458987185776333494467438808117432264399957411548949111,as dry as a desert,Partial Literal
42937834904709731299183008829073063771061343594434022859437008494294957117151,as dry as a desert,Partial Literal
53960634730631355091873520120661014804669677166042641378639606605365544194625,as dry as a desert,Partial Literal
54789687780064870568828077241093671393503902211453741638341729874615719890460,as dry as a desert,Partial Literal
58041075748648354905885833662218539703732871706588177532106981136123413219479,as dry as a desert,Partial Literal
60375062897053306444744856264939233370845772061388732632162033181440986061451,as dry as a desert,Partial Literal
64301115712387503831875737647159500540802642002283916683884207831117068570056,as dry as a desert,Partial Literal
66315805636663685414022045313468335759794759894447128684907780351178173540779,as dry as a desert,Partial Literal
66580697500211609970705824447809350792371200738437096718641377134801794037910,as dry as a desert,Partial Literal
68204237662239532521656382951960916916797939303906757590389656155795754436920,as dry as a desert,Partial Literal
68349672561574377519151094989797221833835073075307613343136425480531789660937,as dry as a desert,Partial Literal
92682389266805283835548404800348146527290485677543534709987801892739260509959,as dry as a desert,Partial Literal
93555653637865040350625839760611976597191343434641964279479729775595780248553,as dry as a desert,Partial Literal
94128659169164579655068695452443856453486546905795839849029307660733096025772,as dry as a desert,Partial Literal
9610993004583567760550839086929303341829190658979177735727547076021377199729,as dry as a desert,Partial Literal
10066321213472042731625991774500710481715308236527927978961613641890150238729,as angry as a hornet,Partial Literal
101828497717635066350542625580836424092524424949636018068681537527145658352689,as angry as a hornet,Partial Literal
102866055895347269958776521721311696151916206643814185472849652242556198169320,as angry as a hornet,Partial Literal
103858345500484788659213791915392799898317042122145701432925423764594368241481,as angry as a hornet,Partial Literal
1062814611464646357461831797693529087285870578094906044392139907179135673099,as angry as a hornet,Partial Literal
12561836046845406301651852224840986333572913226472318940039244500732788705443,as angry as a hornet,Partial Literal
47426003691309167151746810430021920385670957726830748587115859499067689312595,as angry as a hornet,Partial Literal
61375215878630314700083342759412302898673343136478993645008663141250564354949,as angry as a hornet,Partial Literal
89718668495506840903233526695812810809910065324033458098395255242404522333119,as angry as a hornet,Partial Literal
93673304951844415827890334144402458736491265759027701798201780555286839850541,as angry as a hornet,Partial Literal
98265400370822412972517785200075069011205460496787934093931202318631782500432,as angry as a hornet,Partial Literal
102782261424474856402098828567490686422574977012565468584844684164787334909859,as angry as a hornet,Figurative
13009138514890788439086204103807332768326798394299315379664360495970875717754,as angry as a hornet,Figurative
14410975206367397577897835529190779262454242463975498875145344712532363295882,as angry as a hornet,Figurative
43181717511145280946926337173513386086718778289219772710612239283152853838171,as angry as a hornet,Figurative
55619608486421366466445431469986142385040650730436416743096571584088378524824,as angry as a hornet,Figurative
58677600927391180734048707681910908649812054941608796643140534832819153115858,as angry as a hornet,Figurative
72973239216532450155412356245400436719478031361271698033189446474031994431156,as angry as a hornet,Figurative
97592433713515893863471118422673233466913095061105651410211697938356328598878,as angry as a hornet,Figurative
19942398142527945525460423372101792222351773786909128268968330555088534819490,as angry as a hornet,Partial Literal
28505826152619165829393326664048456969336731743161255905909113489806279797713,as angry as a hornet,Partial Literal
41710479327573585028565181197582873592563083067792097926064834331583363139030,as angry as a hornet,Partial Literal
50224186716947181137172201658981390459233845358257378770889636719143175714055,as angry as a hornet,Partial Literal
56640757220207854459211279064531360832651586665865767371698060668315624021523,as angry as a hornet,Partial Literal
58777899678965660520293370398884967069941490569373033601557405850233135461487,as angry as a hornet,Partial Literal
81821002671125017770647155120727303631026341494892954328514706206592189883042,as angry as a hornet,Partial Literal
8802134925997693025426760053794690269549653020617958786277647166449941242873,as angry as a hornet,Partial Literal
46672297336596672159856690822770931141514050023798310645847641417286599122343,as angry as a hornet,Figurative
6279804926555736445828126987230092733056700629998117490511627455661199256515,as angry as a hornet,Figurative
72381639149270526541587574887232029601398517488289166894876072503206362588802,as angry as a hornet,Figurative
76958653642425681944758473925536036910991057372583845588612696128511486582169,as angry as a hornet,Figurative
79953432967548202940494913243967181110274909756863595607867527401554633120364,as angry as a hornet,Figurative
94494210391299861330178916819929089032993731369863078843172461030507687333911,as angry as a hornet,Figurative
10432131822684196238182577388674461018008896676584865368141127321720016401456,as angry as a hornet,Partial Literal
17218652248095587491282503807813085869051194689966808247777035443546495942501,as angry as a hornet,Partial Literal
22275832818684229126686641282174554688091314886563440232618814754705729366480,as angry as a hornet,Partial Literal
24267416688095687804383172298709198586117147748683622195604923100134830722426,as angry as a hornet,Partial Literal
27881623998097296877630344875155097418814683126194363514945186305274910304242,as angry as a hornet,Partial Literal
44312370172069134541455533764430591560696993228009180572825458326594114238001,as angry as a hornet,Partial Literal
7445398183358995169677759483675610739188560286571546383498934835133668309925,as angry as a hornet,Partial Literal
24444920399791000408720897500202783093341272169621349240422127176161852788621,as angry as a hornet,Figurative
26204064186100682350907699981803226610806368934407624201984099928968686557517,as angry as a hornet,Figurative
47984814117249808873961884592925096217664121807981176002234575663452008262254,as angry as a hornet,Figurative
60812166430360596948835278892751906742213919630114696429511275121252896772828,as angry as a hornet,Figurative
7798671915858969264011760149628731698844478897408794025555072025152911513140,as angry as a hornet,Figurative
87925328526433560980507553782574243798498650057105551526941783971699835100058,as angry as a hornet,Figurative
107383542229014085611650688982083540461867907792358575601219990387238305625777,as angry as a hornet,Partial Literal
12196745223908513992768503562871373158684093101647895754997106668956608600847,as angry as a hornet,Partial Literal
28661650710324330449263438145227046505339057911177058357209994970896997887786,as angry as a hornet,Partial Literal
48558830121095868068670388669139885053450673189334932938572399556173529568063,as angry as a hornet,Partial Literal
80993766255506629221679276985550490432840351747807481778663476116722092570678,as angry as a hornet,Partial Literal
97781179910299275646862415333415343157426422414803843867718889348898819465546,as angry as a hornet,Partial Literal
60631314113374328534280673104569035910488355224483416553880986980982181474507,as angry as a hornet,Figurative
60803603786166666446217145793235242208421509190121731126047903015523668445750,as angry as a hornet,Figurative
70922393838918532199871363488371362620730808281926054726497637331110264692005,as angry as a hornet,Figurative
83511861673190980870662501067169068616959617003818850326453089326947785116068,as angry as a hornet,Figurative
91242625799033675295836527246878379117360929721438391046405649318321523226556,as angry as a hornet,Figurative
95904887447441586877334643810488181464035535382107742410652052464801572433287,as angry as a hornet,Figurative
9630381401945614664491040410866100806923232171068209707731651848907649815739,as angry as a hornet,Figurative
101311679423102166400589949324175988677291828352037013435635936265762302785371,as angry as a hornet,Partial Literal
107786730275851648078370825797402321704021814411242553498706050139939755086248,as angry as a hornet,Partial Literal
114234930224646344802330798155802343950997450323506363148708680068058319208642,as angry as a hornet,Partial Literal
16210934626330908962781100833678095002406000555985282834145439401621513192597,as angry as a hornet,Partial Literal
16705004841288626445840996503287128458239630109623685115853915483910971633943,as angry as a hornet,Partial Literal
25579639618467430171112293998746148002067056383653564443176078444761386350899,as angry as a hornet,Partial Literal
53039491001854059140259552486744594852153503308372451894758465188595754948107,as angry as a hornet,Partial Literal
74775246167791665571634267654596833493069516657699741201978773301945452061428,as angry as a hornet,Partial Literal
114415818163342479728252077125822548645143390651937195022129675376737470837247,as blue as the ocean,Partial Literal
114701549516923447008736154502032901246915718958064785275156842803457966926029,as blue as the ocean,Partial Literal
48990007571312491964794298087867110699518548376233104981635955132744372279700,as blue as the ocean,Partial Literal
51967182468060286487110709689461050786381998720133759909773712039658022066752,as blue as the ocean,Partial Literal
5553306941118564875560759689106688225760600143498745947433214764232585736091,as blue as the ocean,Partial Literal
62833371531732335384315471131530776800988636672647375615129314754557983313338,as blue as the ocean,Partial Literal
70164077477105187732811469690838104893640778082767339376345647933343766246297,as blue as the ocean,Partial Literal
91470348793293022441708637141526970452259958778318020025056710119017349613090,as blue as the ocean,Partial Literal
94394977651621806835610885792234735575139962146608360661932510810553130987729,as blue as the ocean,Partial Literal
98380739491906748436633801637931856803118551948890896935770873047893275422126,as blue as the ocean,Partial Literal
101614850159457310299137584056908054401881632969487226376915122599473449868923,as blue as the ocean,Figurative
30998317726311400300541343054764288749083041825165801779811070707626451411845,as blue as the ocean,Figurative
57635231833849823800857547982581350738409595003725974626072924878743535744775,as blue as the ocean,Figurative
778724836865270279692162330817855962111788323136298614343879543512199823760,as blue as the ocean,Figurative
111421237112913998910367082684529785778690256150831472123748640476920796218285,as blue as the ocean,Partial Literal
21631751054951596303645816640218997266927051846985648218389838505860461085005,as blue as the ocean,Partial Literal
7897289508089157414316825580345537940894252532869777367686624917239338679549,as blue as the ocean,Partial Literal
86716063419685590333182432312186757221151565981455607054290125669941289675838,as blue as the ocean,Partial Literal
107125952265775319316097679103578513909116067076880435331026464782588984916015,as blue as the ocean,Figurative
115499035541496704907592319684107647420906634939293606246590630015706224570628,as blue as the ocean,Figurative
72985074586123668249776191585486494201733822368287566423303527204171011916102,as blue as the ocean,Figurative
1765981696000059257440070397798222324706268001804255861283904215145721914527,as blue as the ocean,Partial Literal
20643973296553541575056185911513672617848626373056436496217321763917340363126,as blue as the ocean,Partial Literal
35152628625836075392473215058368528081851456212449227077025262254417798296385,as blue as the ocean,Partial Literal
5922875665634037808640539064896215513304462124347574413452322931297082139616,as blue as the ocean,Partial Literal
62500431649551341723460649422676675907421779142858144102231156199209316046432,as blue as the ocean,Partial Literal
22118780150343271168801372184481316857049039091000155233441314846144417118914,as blue as the ocean,Figurative
45110431759755942627660496288831205102948650833519271052631295815346189610276,as blue as the ocean,Figurative
115427964304381332155812098789171138124267610441455600102649896549732450586942,as blue as the ocean,Partial Literal
26672175333854780095798044922267085488932186414165546248316014434954736087103,as blue as the ocean,Partial Literal
35928745634953105016237649277622574777805643721130710585684803852031900802829,as blue as the ocean,Partial Literal
96153857459297000351905861117846403373455001634307138572895073509958334553356,as blue as the ocean,Partial Literal
113045860312235249536473883704706629407048258785352062636777033312972297409233,as blue as the ocean,Figurative
21550289951542899962269058126201494821435253943988452067375220202824677841583,as blue as the ocean,Figurative
29150821303802954761011728771594427088545853293017995391833030151086111534362,as blue as the ocean,Figurative
47900083629662288576890717945923620288340219030363804982029062229817615801726,as blue as the ocean,Figurative
82185998229461496652894878605028797259050624585374533170745419004240617318514,as blue as the ocean,Figurative
32378400531970624842805318765827402200218443756440921653585450735169616511078,as blue as the ocean,Partial Literal
33385205197754236836707248826190517225797393532137870328977078409609842406199,as blue as the ocean,Partial Literal
33639322458653251809837885530965268832494579775900005012394790287393302570241,as blue as the ocean,Partial Literal
64164970968194484420942777539511716975687874802874073601171924851847649380478,as blue as the ocean,Partial Literal
89869189563189733397594186361796199795506640344002954757122625193711008703449,as blue as the ocean,Partial Literal
94233437117069943273179469074591060320740249828748283777153817904088546887424,as blue as the ocean,Partial Literal
100548976352018639243115348351868370507539589054259910617319759332887211686278,as thin as a stick,Partial Literal
13513378000084567855566849942063753035398839023434841436045459279508776444367,as thin as a stick,Partial Literal
2175494366828723755047481359232351120302926902126998691963252147405584304007,as thin as a stick,Partial Literal
27274524044690603399751585829553910196083684606256131946080229930440285078787,as thin as a stick,Partial Literal
29280377842777234241104723393977669680149658244954654130598943994950771509834,as thin as a stick,Partial Literal
2444624760999804491076290014056949074280446491008910925012154046457991089413,as thin as a stick,Figurative
43150804168616952620630157677326809783666105284585545764692685504023177800466,as thin as a stick,Figurative
6781624678172682689612871836105219106826144374006348574514358750020332458496,as thin as a stick,Figurative
103393423807601239718088862331430493053139948700805342623207612399809952125534,as thin as a stick,Partial Literal
10994403893625532663783490591192920649267436023499443702286397386436061624174,as thin as a stick,Partial Literal
113375056747867518677271785831229275606924142146241751900680118868106372267800,as thin as a stick,Partial Literal
31340940153685790504881462074513024071803082014828415261521311088388742570672,as thin as a stick,Partial Literal
32295931883826979319080475172266568226801901311930621349231052964987218338113,as thin as a stick,Partial Literal
53380678217581214932969821785014520474435157167960978117442200956261045566196,as thin as a stick,Partial Literal
78032298191807238914558709984681443311728480826057885363397672215974797318006,as thin as a stick,Partial Literal
81587692474976376626777577701703830280695804531562436795057543577540711435986,as thin as a stick,Partial Literal
95974884697968770137059912268454592902813582669085850918908208775788482385229,as thin as a stick,Partial Literal
106749325476713607681082768124319214461956736854649841317566637173330974951528,as thin as a stick,Figurative
65228705827731115612882208985729367193894387722543348436103041222983483478076,as thin as a stick,Figurative
73498586920840966186193136025982329470423249717062352847730694495351370260292,as thin as a stick,Figurative
8173596240098609835390703864341543541362162998882705314590283154583197548865,as thin as a stick,Figurative
19542713105452783777563203074148862076537975096141557697051359598395198902855,as thin as a stick,Partial Literal
35100580753770125212400818305211945264066279245508125961340678157003051642730,as thin as a stick,Partial Literal
54576865841414033592956180624580538775904119169992358762456551846940854153208,as thin as a stick,Partial Literal
61510153346042653190488979504121392494945076968748425810241518176765492191202,as thin as a stick,Partial Literal
69651722678998408368116262923194617879470427241497744403479935277232563667042,as thin as a stick,Partial Literal
97997205941985739452179572099881146717703643870288846053987601530106629141042,as thin as a stick,Partial Literal
3111587498708637027580214655180997296343140588733009799514390613849791035142,as thin as a stick,Figurative
92009406300651756926163761058275636182791974068184299557142769979198392991185,as thin as a stick,Figurative
110231882993335774918276265572521249936995741926596582509222446219710606504601,as thin as a stick,Partial Literal
115408639184938358511682620268987201039120823920694957619063330816971219315775,as thin as a stick,Partial Literal
42795263347815809641842621870855266569265174086198285604825442626322182208832,as thin as a stick,Partial Literal
53752626115200570982347038805739917903310451640813360872516153836989834737902,as thin as a stick,Partial Literal
79819992773983742924723210294599289742857091215266240024782383967936114352979,as thin as a stick,Partial Literal
13307997486501277729543021892133493187100914296728376085868264451207069376757,as sharp as a knife,Partial Literal
16977882239552713289163733772762424583593301958586268594940508791587793159897,as sharp as a knife,Partial Literal
21907405718714639864110316396855394343624194352420690420821224808658432119621,as sharp as a knife,Partial Literal
24213954480013703247972637074448224445565021592761010352032724568759360696503,as sharp as a knife,Partial Literal
26133924211923462206250632332616343210959483937719349295056729310690665798620,as sharp as a knife,Partial Literal
42652579286415834377152018693205108336973037661673240151288897511032787099216,as sharp as a knife,Partial Literal
46853823413200307474094582110887063602628114683478125852707829255152868949535,as sharp as a knife,Partial Literal
49727949089076864797799938060104881148950286756525279818882121817275519416101,as sharp as a knife,Partial Literal
58676797546115685860267970956266106894053159417260523599866517347678576914225,as sharp as a knife,Partial Literal
65398685145293262448889800440722260550359379659751940209312458051698152395133,as sharp as a knife,Partial Literal
71714026510820341319669684808750947521677397431594513341687305922863924323843,as sharp as a knife,Partial Literal
72468102596036643862516614190598048441057094886630489187337174243818666732689,as sharp as a knife,Partial Literal
7867497236541713260744812280401529580164248493405399904011410747374716203959,as sharp as a knife,Partial Literal
82047577890693189374487034971425164659905279454231380578329053480435231880931,as sharp as a knife,Partial Literal
94096271555820806285352660168635673021611232007326373874012072878251729001608,as sharp as a knife,Partial Literal
105890508076872682396730752398436389455001629491561375159373120554186776222820,as sharp as a knife,Figurative
106724463631428055408402949579618041354737731331338274045284059279314169874498,as sharp as a knife,Figurative
20417804473368360158096416357300076556969233934721956301808316516971532633988,as sharp as a knife,Figurative
32608563967891113428946186971401878502097091527905333821128692032802531191408,as sharp as a knife,Figurative
33037616039698015761348055819145861832467651888478245782170699155516497459729,as sharp as a knife,Figurative
51741667343024028674648644620878700822290630358934038762421420942215850265495,as sharp as a knife,Figurative
101876456232064196744980014132539509563733026785392002762850241758469321251279,as sharp as a knife,Partial Literal
10847099959125669791271942608723042964951649362704157836770285855327574559879,as sharp as a knife,Partial Literal
110175899841571982905787176329124930591937733859974161367008406302807037222804,as sharp as a knife,Partial Literal
111755465903702752548454311635035328160681771825641550482197491509371695448233,as sharp as a knife,Partial Literal
17056752092595672319480981410970477592775708653151338630356428009039010573064,as sharp as a knife,Partial Literal
26176323213406124610440852160800080658719373320164505758492617345621381178824,as sharp as a knife,Partial Literal
74552726952765669638449559847040164231264014984987781268770236418938070488260,as sharp as a knife,Partial Literal
86352198761631027862344785910435989054013379393495446648808606858134428172882,as sharp as a knife,Partial Literal
110906325907276958503416053431726694725097853510941236567485747218128195321103,as sharp as a knife,Figurative
113823112515618629993118819009665776393710287100612795498610889246738918765050,as sharp as a knife,Figurative
35380806311257603233466944959797612006833600282553795092176447276363826905532,as sharp as a knife,Figurative
3563345795460259092412578701514890837496536303912731269138116674201917700941,as sharp as a knife,Figurative
105267808231051154064403536178937497914757970468626267875588799331660779601439,as sharp as a knife,Partial Literal
18285493453883621294926604789249798356852962269047145557437032073000904904938,as sharp as a knife,Partial Literal
47622433717007245215183487070617159251986049573566831165181921198066334761004,as sharp as a knife,Partial Literal
484597016225152487787218172161902731122806844472251570942629809186799067392,as sharp as a knife,Partial Literal
52084610976465907362591601575856907277046741125910224885729419600483135824401,as sharp as a knife,Partial Literal
56723388877324363918995263637370453614163043536103712718896432633907848877966,as sharp as a knife,Partial Literal
11054616818302598899111578657633236682785335040755153601614847068308719809940,as sharp as a knife,Figurative
17064896117851170844863637339173401056405939201512647873844370659288930606111,as sharp as a knife,Figurative
18194740503861255605152070915080344113190549332618554015928122162930714400237,as sharp as a knife,Figurative
46072616331797425632796740478751575239891661956697277775824152995480225348007,as sharp as a knife,Figurative
46839574400378111019424261209177674817375105857838556620341469513847674630429,as sharp as a knife,Figurative
65329987847269789342706854003362969089371761427801395617635856377518367691639,as sharp as a knife,Figurative
66358908975979630195989545376699700780202488720267462083179889079557875023964,as sharp as a knife,Figurative
68377947588286566929749774776771005362086153385627396801514324782124480444923,as sharp as a knife,Figurative
69503327812894900704474889382042943046471251003834328134871287264238636322553,as sharp as a knife,Figurative
70537453313463405935488489639459573560897821395537099376286989675234000621578,as sharp as a knife,Figurative
82378247863207013978051271457954376476872924184444476439807554686569611479207,as sharp as a knife,Figurative
85941728483608143986666059865848195487167800692769339465333694661991563435093,as sharp as a knife,Figurative
88565857916471775235365974906454593085955199457052374550554516299599288384920,as sharp as a knife,Figurative
93505547333039463951661143597412472431372951531200592608555119858947684606081,as sharp as a knife,Figurative
95601000192559138644665897238796423644067244686295854302109176065877483623582,as sharp as a knife,Figurative
96088710811632925680581792891829168741016410627138666474592024394607926019391,as sharp as a knife,Figurative
109785941506293716964369966499847269276838582293758146521873899159204902447669,as sharp as a knife,Partial Literal
114996018557073719089655581440565200089503105257807202078224369810090506086010,as sharp as a knife,Partial Literal
21306813105169989781545372507143711732122288858311892251999355500523030478773,as sharp as a knife,Partial Literal
24801106055647397080060815232037197805669785820778595655012341893730830250509,as sharp as a knife,Partial Literal
42028861487057504429192801936844582197426348272774283736855106655825597651639,as sharp as a knife,Partial Literal
54590495668136413533832624959165945169054800808610815852893686517408990123745,as sharp as a knife,Partial Literal
62469945570120240922705286839530048322372573652598421310645858628395336572945,as sharp as a knife,Partial Literal
68481025800597036595638820799867187516997943765241983124005383494418479388552,as sharp as a knife,Partial Literal
78420887586466222925208751809969231199775040081207029006885596637286612168615,as sharp as a knife,Partial Literal
97311507489808197862367700495148166649319449311737079847033653281612297329490,as sharp as a knife,Partial Literal
101681440730672321993186662895783989973148009416700442451680145361932308671542,as slow as a turtle,Partial Literal
108485768354516832027883477897816447953789557464881171635477388526795537120469,as slow as a turtle,Partial Literal
109060085151975390139224626812294317315816184508037667987836454300838104199583,as slow as a turtle,Partial Literal
12731679801331859955819173909099058412379517903873994898499242455842637593163,as slow as a turtle,Partial Literal
18191524046953508553439551968808208340485978843390332126179104040907669203013,as slow as a turtle,Partial Literal
19631008008986875894143641389555837128706318632010333757321794289567875325190,as slow as a turtle,Partial Literal
35589940323978969313080816120612406362799044053939214926628494549653211003324,as slow as a turtle,Partial Literal
42025030092303124474242183836368877133672571244379661146447699690689293234168,as slow as a turtle,Partial Literal
57926383299976525113110818659060019031023367816354293215740992617504638762705,as slow as a turtle,Partial Literal
66932287117113526043543940396418443125000671885094762043774859794080120701249,as slow as a turtle,Partial Literal
84600690346704749799443519932480856724406396730024311438262432293121476694578,as slow as a turtle,Partial Literal
87409227743990631872205323256735140682730619901940241956259465647657204431823,as slow as a turtle,Partial Literal
88054744896416136244316995473712804779349005289780378615053795013466201109891,as slow as a turtle,Partial Literal
52959394227751282463144230186975265443831358960785027735199813391584729755342,as slow as a turtle,Figurative
62348888174665300518570403899313779434632160515155384432447783852463026421426,as slow as a turtle,Figurative
67440079266441074053389985699013646016608368399607270451993542772583924777616,as slow as a turtle,Figurative
75997073658088534259770975252850353458433875490180363679612679488274114957318,as slow as a turtle,Figurative
84922465802299620824934151284558387570314666899435433314509489285574030793417,as slow as a turtle,Figurative
93634271650303112441531731056582302137994443697998620534598480058463576819218,as slow as a turtle,Figurative
33128744985234629770193541314578541344647998644190879167623122229467179733427,as slow as a turtle,Partial Literal
67301231096172631596149926444833389338849724001518167234305266098847586163206,as slow as a turtle,Partial Literal
