uuid,phrase,category
115025515121278613910921678240151593585216725239359467727034279885642566387647,eternal triangle,Figurative
96112521485767969762784306645605632831767063779900619075278690471794114988144,hit the hay,Not Figurative
93339627906383746739732733304016955242414273970743449343505700600929263164296,as red as a cherry,Figurative
97297108103310419476554915429301712605503064971602234747734698429887613940755,pump iron,Not Figurative
48822719408851246161815944410806526109757556706621916864257129611000090317332,sleep rough,Not Figurative
57965357617224031193909221641098945937345706760831247270215827798962275256966,in the wink of an eye,Not Figurative
86872680607464970989745789005988560018013125262161334509984682264899438951932,he was a tiger,Not Figurative
51967182468060286487110709689461050786381998720133759909773712039658022066752,as blue as the ocean,Not Figurative
10251604704651349540534471881956051617811209905235113463956230614948117682324,toe the line,Not Figurative
101306014279929267655270274137102221688205153902899247882642087350305610802506,as wild as an animal,Not Figurative
45584786491001118534093246925960590445436055337997083605333961611913093857357,as filthy as a pigsty,Not Figurative
18937222452840688435211255513605204939475234752542846963424658589123555439022,as helpless as a baby,Not Figurative
91042369520825548286350662607049808890116679926714923140300343324841941603698,light of my life,Not Figurative
45608210602666971392453744869113899837052825751277657308612561770058424919695,wheels of justice,Not Figurative
48045534204900986664127557528234619921953580738804905814264068944607705595089,as sharp as an arrow,Not Figurative
67408327338556110909795451913493576465328091335118488687682790688584267777486,as sour as vinegar,Not Figurative
10754549839057394025877135254829722768460830732470169675796315920484986306749,as tall as a mountain,Not Figurative
12689610263447622085796556207360372952964359714351483314006466590612630418571,as smooth as silk,Not Figurative
24999227058440924692191049549184049978163409159528078297426280966041005165523,walk all over,Figurative
35685368344605591322772316040195226280377337984279175691312259571064498148015,the car is a rocket,Not Figurative
2360870091465376635064711887993578674475343776892284855068279229274364281609,take a bow,Not Figurative
29667132584949092693837514771944516229698336129386093594642284392557624105176,as fast as a cheetah,Figurative
66111441134574383643282687081585814581876083876766267203514639780339858452685,kiss and make up,Not Figurative
25178962375610489515694833235812166865349052460597537915707130173502332179704,as brave as a lion,Not Figurative
22775832487934207001768529226586151537035327416153820792078775032676321869653,jockey for position,Not Figurative
113484210175464981706729065361483478336733224008601639458314883453683207206414,make heavy weather of,Not Figurative
113523736344659388096037677802741074505426520692811632854789196585027578528142,second childhood,Not Figurative
55816797022336193697634789473637106033450109687229419977003282211172760494532,stand the test of time,Figurative
83583059658236799689203882151921592995311811790363024115377964856337685743867,rank and file,Figurative
22118780150343271168801372184481316857049039091000155233441314846144417118914,as blue as the ocean,Figurative
68523809185870362966106771595559114091658125680745237596036937993081725441772,ride high,Not Figurative
38384098688964793422209820683672770887211670222584495351295651724423434149623,on the wagon,Not Figurative
102775725832194315022763887346233372746509135547158135682328661137931007784971,show a leg,Figurative
95489381891769360827993005394323087859117286694411598336857253263993601597076,go down the wrong way,Figurative
10646329198179767234423844138530526650002084383073163549822331826887171632128,as fresh as a daisy,Figurative
53144793700179041615360163164477912507369955995759978104805685627033121666127,chicken feed,Figurative
441400400391473593740528180950269805094549001893297944490838577626942101631,as hot as lava,Figurative
114511809106669806653416434517618358954412928856242620623247754532827505832170,as funny as a clown,Not Figurative
24836433566209114467896621547495395593632954049970930133753671215829857064025,pay through the nose,Not Figurative
49932993699457999274110744774748727567527884642277116521121545584855924962679,as fresh as a daisy,Figurative
37528335101306772387814845818892356529337316356959352020039656796928125913177,as pale as a ghost,Figurative
62997982135240433585848907807053896288088288065315496996591395041561633954111,have someone on toast,Not Figurative
55696894036753749231218052584019836892466425994763267080845320129790636724056,as funny as a clown,Not Figurative
89297681669610081729097384848727023727395126281194956373602073436046928947645,carrot and stick,Not Figurative
8845546706488370074029232742274279491927487338726008691204694910819923980594,keep your head,Not Figurative
7863120091837424794081483849061030620985132323678605850587349082274178321093,as sly as a fox,Not Figurative
4397630728721915362606436301708141238037776556221144042790900862589333573216,pound the pavement,Figurative
18119916953025268874263119170050703881335665938711003716851846614818894538202,keep your head,Not Figurative
40825409623576268241240839375896449580645314240461998256993734326652157200124,easy does it,Figurative
52409815907764103173175333782364553567430245416626388050975577245665828950235,run amok,Not Figurative
78032298191807238914558709984681443311728480826057885363397672215974797318006,as thin as a rail,Not Figurative
39807416808291795321706518601737897998761666867945216379086685151398870465141,out of the running,Not Figurative
52842292629721973353900263415944511098213426124393458274021402203979588706097,fight fire with fire,Not Figurative
70402849691376412142464314343924614745037613557467906075561891817123704931280,kiss and make up,Figurative
62062939638957399445042293152727534892676256315036967391311961393395307244162,homework is a breeze,Not Figurative
112882918942370816750756801755643658183221886979274032761418888618047092001190,as slow as a turtle,Figurative
32295931883826979319080475172266568226801901311930621349231052964987218338113,as thin as a rail,Not Figurative
93090906073452495825078348695418973570606759339289112744275519015231331706186,hit the skids,Figurative
60272006684765762339454152839772828055687952653715935055142175738576847543284,split the difference,Figurative
51047665926911780898733655555515118510650940806352043856888293536020670534464,get wind of,Figurative
43045529026715686463628382322988248794212925662044007069901539660295579000530,as red as a tomato,Not Figurative
79792785212037936454037440205338101022417551158138422908288017567708521146497,as hard as rocks,Figurative
97339233091247619395882256876519248674595960198244165583579629430856161155314,rub shoulders,Not Figurative
85364735942465676084959291876510407373020838154572322652355302392571871403174,hit the skids,Figurative
22640120591285288476813538312853327607149146943052397021886144436603712032751,a little bird told me,Not Figurative
42443038178978676074350984129497687798645618459562203798968544709005653177955,cost the earth,Figurative
82877929216291452759169924998201521145994366949109537456444777268307763103239,as fresh as a daisy,Figurative
65814526261180228013685887470264226703824811468306079124408361035343058007089,from the cradle to the grave,Not Figurative
39767697064792661148455365872407912180036902949059382094008641257879381720135,as fresh as a daisy,Not Figurative
33971147433945705674239344820485901065929789972803109286200647691091144573075,as hard as rocks,Not Figurative
25608732086431149098057426916074565111068932437821030531689780566029663699979,have a tiger by the tail,Not Figurative
83577992113919851200707907671876683402819634696816634431277618835315914151408,as slippery as an ice rink,Not Figurative
86278517887641828382544914749050740244114613061307258361837873542299563337206,as red as a tomato,Not Figurative
90569193142022289627945057673959987202092401135103953206398742362668563532420,fight tooth and nail,Not Figurative
100310153934490489103469419824026082219077959568134278905151818865080676086941,in the wink of an eye,Figurative
12456007456897460341647820293482581720760566264759396676328573990814717173861,as slow as a snail,Not Figurative
41255096814108480530248540119519075994138887048316725218254849050449820557186,take the fifth,Figurative
96796139189860282853035438256359860717323700233967430439904629088474696959198,as red as a tomato,Not Figurative
81151608532516985623992359618090167429050071275930455397625513605792496916505,as sour as vinegar,Figurative
100098865813935743867716831682014076632753989666480473058366692426602868850945,make ends meet,Figurative
110573263028777464409005511946431168379038849102496506670722476842735436719577,play for keeps,Not Figurative
90118909747989749182453052215044739053325619325919844362516344000936169602956,as big as a mountain,Not Figurative
72468481856014139507133027027858910855203858506247006792224681986197001505751,as tall as a skyscraper,Not Figurative
98524051590600902638877429805050704033923309324075775487038072272482652297932,as slow as a turtle,Figurative
71714026510820341319669684808750947521677397431594513341687305922863924323843,as sharp as a knife,Not Figurative
102114947466558977851493951902822597811510400432198919183426163127782163342209,as dry as a desert,Not Figurative
48833028852682628851034530013402129984512737014362002580560418240781608302221,as sour as vinegar,Figurative
35917811538134941679949091402000687970125379956022726391720768182439833721738,as fresh as a daisy,Figurative
419691113389548402929384954984299628417315023581155946125951636469048977822,as sharp as a razor,Not Figurative
97968107861563847937231974303695638159034030716613613063046171583476229309857,as filthy as a pigsty,Figurative
69255729897090367282988024295529282339609808115480070043750099089634943057441,high and dry,Not Figurative
11102057739400003175878445394949046689542557770733634552171075442810305102363,ride roughshod over,Figurative
99053152474866416946756934492570007695001848439230144534799494162302261505323,from the cradle to the grave,Figurative
79953432967548202940494913243967181110274909756863595607867527401554633120364,as angry as a hornet,Figurative
89313796305407088600849547394903204898196943666492935436787881139705123178284,sleep rough,Not Figurative
29854491516273898816445832517293122190965775043086144022523704658077500014368,tread water,Not Figurative
20349320820224676890684560283885849920523669841873415841134405004303301846418,homework is a breeze,Not Figurative
69794628664173001243059881965134523257599765185336713591014760974544314354330,spit feathers,Not Figurative
72594127067671239692102533689636928472324177426588899779434550209020681149881,strike while the iron is hot,Not Figurative
703063141266381203380776389606575005294348437092936743554777633086189696407,as smooth as silk,Not Figurative
79708793895569656184264375731594171138955494865816523608785393637836265318796,second childhood,Figurative
42691395060863888190729309288664549397174018007984991267219469955027217052726,blanket of bullets,Not Figurative
8294302474529730035961905186642757174120039400927580094776612096322851089186,bear in mind,Not Figurative
67471234227327300413638668319052379481575695386184986761844023721044669144160,blanket of bullets,Not Figurative
29632250837378406902503748887393734068184544096903684132032297262162333229540,as fresh as a daisy,Not Figurative
112136203345337601969379358984407623963924709244748508216333383462700649367089,rub shoulders,Not Figurative
17646542326801802279568782601458491566930086404327727276516275496248515205511,take the cake,Not Figurative
110891231122916162315246885099001434084810199299504332010893108044477922656838,all over the shop,Figurative
36720618604209639985940952528662849330295605173382050136019605019991427384663,lift a finger,Not Figurative
107471052341290887401347931546610828346375767494646588587225861563776252714758,as deep as the ocean,Not Figurative
88565857916471775235365974906454593085955199457052374550554516299599288384920,as sharp as a knife,Figurative
9877279369854997871485851597811663001974585508642822519897916785530035357504,walking encyclopedia,Not Figurative
92991518394679388263475729667698673690831724857723974064076112746669513639355,hold your own,Figurative
24756287020391598028436539953946532419166464437637380617751715306626495880858,hit someone for six,Figurative
478505810336738215593858251986278807733387590092733089757455241755321871488,bend someone's ear,Figurative
33892095657345043765231944583829982478341859967175194854263262525824437862283,as fast as a cheetah,Not Figurative
76760574119991950756423058701876552938246779933941550014555139933812856029069,as red as a cherry,Not Figurative
69704525349768998908859299609714055868636594352169440113683833375102433338928,follow suit,Figurative
75496200845412230847949063987499163865099226694784670383263631646982352080576,as red as a cherry,Figurative
20433858174544182717034480499085254854559328759721445342099661833163303384836,press the panic button,Not Figurative
64077791663129126801126435661152114400180996893073735584256306253939185983680,the car is a rocket,Not Figurative
96074700791056920875717369532119989653889244593688133854673337451969264678797,top dollar,Not Figurative
36897638488732416242185302824708208351267905014921230786303750383815673208085,the ball is in someone's court,Figurative
27333918997147754700897071474737511507772631708219804307886724077881731336396,slip of the pen,Not Figurative
12025533701201532370365161993230273473241437034721119416868043111148085401028,as sly as a fox,Not Figurative
55555812471936978899644407213607350756491918574531671693178125021291820570434,bear in mind,Not Figurative
6201721610587996805021550325599501656168970132252209622197213821810677226855,fill the bill,Figurative
9615663974008482183172854763312273045777968737027927933179593691958045478561,in the black,Figurative
45596656258592561279519335919367413503595648164774107779198432697912402970474,as sour as vinegar,Not Figurative
34638809216017171323454253329830588975015992517162747857163900853958775617153,as slow as a snail,Figurative
106805416389719718279360820631796744409049417988113144653922621827217243308371,as pale as a ghost,Not Figurative
102544879256647183629753993233501464200166037527223208179114711927989082412661,word of mouth,Not Figurative
111058416022970654847632774378740963368042755647170641590641634845741089369670,wet behind the ears,Not Figurative
46701467410305719276720522814122058606553257645392514101705864459032770189113,break the ice,Figurative
92976806050824280289312806022249534000996094429184838355363021935051438125612,a mighty lion,Not Figurative
93045693377974805251719546259199970604893530945311221924613108417677331092927,show a leg,Figurative
92012950738864054756621036314928653730371996661157770826174504213747541033621,turn the other cheek,Figurative
17548034873168001659845645261317488248440054000792253415979100062632318736849,as solid as a rock,Not Figurative
92530949152012748160191335574997585402861494819945073589927220965751431652749,see the light,Not Figurative
84600690346704749799443519932480856724406396730024311438262432293121476694578,as slow as a turtle,Not Figurative
94508066979448934793000002052347913291580413292294033884817185189864898650316,make a monkey of someone,Not Figurative
29176770917042424433971019660695661247762294931840210268550071596743633135668,bright and early,Not Figurative
26072547585999543926779462541498936489300209797672118185007436807180992832165,go to seed,Figurative
13044983380242439610316060316394507881393387787482827718711251807036578429444,as fresh as a daisy,Figurative
21251148737212623554934131861918431075490334576286773175193817775280101335078,haul someone over the coals,Figurative
61094260264084962323566094977373538820972949236707483595178277082031258406181,as sour as vinegar,Not Figurative
52110576299179862910950853797804531415889596967298682393082780018684396767503,cut a rug,Figurative
12564949866881156239645858926198684357989995887786621544303147175442937934016,under the wire,Figurative
84011838368558404436179772197235050645744643822846888807731871156237738480366,blow off steam,Figurative
84403006749802359042364246065188396188378088058105770911964124759299786428126,in the wink of an eye,Not Figurative
18920940272146091918696117761690547704780460960455124886647241733686473903829,fair and square,Not Figurative
78490828050291223739093602444431905566589671016359031962654849464233819357737,hit the jackpot,Not Figurative
36060550187635744323985621573673488247320519415735031131819455500700904401193,he is a fox,Figurative
112933811031483101951876528518666571077170799264657035977322342024859860937226,pump iron,Not Figurative
115379615446023912648035804449129701439454457085913229629792133336322057845179,as sharp as a razor,Figurative
107023000840611829814170016477010278011007936700234000778343337745206500531192,a shinning star,Figurative
110975760770980854967331550270803009541056664813295700366630967134816854228897,jungle city,Figurative
91672615764995270868520851893558219780300799491987220758343844469583329086571,sleep rough,Not Figurative
105407997361842515603087534756263141406358098278340368138561371882938583659873,a mighty lion,Figurative
114364929251564350254393177813267493017831562825529635706731730285658833152467,keep a lid on,Not Figurative
13539580155804724768239764020072092189126074550985482157421805446403586866135,as sly as a fox,Figurative
79833316784568495616548590870367690965016131591308125826159702425173911751933,put words in someone's mouth,Not Figurative
112704801514344855421001602472324468145497262563549640805151229927764958839998,down the tubes,Figurative
3836709094188940989693509848592107747993894843133816528814795901513099383757,as hot as lava,Not Figurative
12593400046956180743570413415883104143971900095694515832473556630094426995255,as solid as a rock,Not Figurative
88167616714096916591552486309730951505728916855807559440321041572541975826741,pissed off,Figurative
70851934700551993050799909980463024282400246730042953782675520247587334290860,under lock and key,Figurative
51076891870549296990251040049677844056900931918517799698265131157159429629749,as hot as lava,Figurative
100315986283777808970807799619474104484630077392846453247903488667387099175008,as fast as a cheetah,Not Figurative
13307997486501277729543021892133493187100914296728376085868264451207069376757,as sharp as a knife,Not Figurative
40576442070210869373463140024547924035985172765231055868407788315628495375646,as tall as a skyscraper,Not Figurative
45464527738963788348211278690606770506567347269530452802372756335437571308162,on the ropes,Figurative
101021076223639809661487446861577997116630822164621283549575687683104507121743,as hot as lava,Figurative
107218407242231348085273492549470851481300069648408846635215278872503077916936,she was a sly cat,Not Figurative
69897725322684401860505001841974099942892403287558378450763456417802727507928,as busy as a bee,Not Figurative
111361485029902172096075959802611468206677848667508272858858790422954324305205,as busy as a bee,Not Figurative
44022071992083160835529711788540337838867028774976400207766830380167671748541,and all that jazz,Figurative
105623274847040187990799420558101576748370120125424022023767566319002489040671,as cold as ice,Not Figurative
77454928297156149580103769298883281042020630092629951791526216481580726455633,one in the eye for,Not Figurative
37060294024999608184341330853887145593855722660821664294720659580459176261377,as strong as an ox,Not Figurative
62524488510133667614557845783067523001513012771823526388167465404915146629901,bark up the wrong tree,Not Figurative
66469287110527856716109039844609319625678741050833836194062917327445454439096,sea of knowledge,Not Figurative
20193316267043617824943799802787853063009190326447307260026504659076717547021,as hard as a brick,Not Figurative
43393737344240914516297227934641812448725891001743486037693353108733991684189,as brave as a lion,Not Figurative
103095586802351151870475791656220782193474315161092339035532583863874130920158,out of the box,Not Figurative
93800550223242300980915185017681161822864272966220346538618418504638371520672,as hard as rocks,Figurative
93029715974313993090510088400691101451203305802859252236538467751174842108998,light of my life,Not Figurative
15585134437114562625675387267968437839146382876179196354405457573929100968081,hit the ceiling,Figurative
99561103904019389429347064660213019011946773143877587795380126710512082688796,meet someone halfway,Not Figurative
81274996491201646959968678945360589924846075464445362439261198935440518432417,as filthy as a pigsty,Not Figurative
8570924348359410038802349906884169641618810579735158953756125115114995274964,take the fall,Not Figurative
113669103414323995300134263838219844748826079913462677794304029292105699917382,jump on the bandwagon,Not Figurative
30041571899903445999060285672571732635138126823892340299681182609936557621890,have someone on toast,Not Figurative
53039491001854059140259552486744594852153503308372451894758465188595754948107,as angry as a hornet,Not Figurative
47013501373975320811658396918759850312232489092702924286223600000839455370749,turn the screw,Not Figurative
57434120353156448951445655599660978587780911984225888679635815823234191516682,as smooth as silk,Not Figurative
79697276854199473620505948585010593944000662983345264635799582151697695468678,in the ballpark,Not Figurative
62701775069537993307585594720379267377004910382846853943376063135567970982286,as filthy as a pigsty,Not Figurative
19060910436757082394437022119425104105145955512894303947711568530879308677377,as wild as an animal,Not Figurative
73335158804549374577491748100391467443910327322779982528689317060709522471657,as pale as a ghost,Not Figurative
103914548140017255582617554918522137789273216484850923375502698952189667932878,as dry as a desert,Not Figurative
16217454871579552651164394358713532055871839029461649540402080019576146973149,on edge,Figurative
82712907088125393120513734867516298755289400785709629599609704385283163254259,cut a rug,Figurative
111377323514926340343961178481831717692658534283449120422258741441230674103437,as red as a cherry,Not Figurative
30842081088014896425655666553687978850684874623651593646948097215606890020764,heart of a lion,Not Figurative
40812724392222460684880223146501975200107031188427319308707827097594669407168,kick the habit,Not Figurative
84573824461800152913740484693034657468026920452499522750727956819408195779837,as red as a tomato,Figurative
31775934452352689982338559349074125649058179457585530492018062128584368903943,away with the fairies,Figurative
87566099584652156689456807229728182965344440911246920111690551716029497697050,take the wind out of someone's sails,Figurative
19545059735746394550275885970661791775329425327079682080069877752471007013734,blanket of snow,Not Figurative
62953023467144503192839984456556660068904725612559142855361404366795184048002,king of beasts,Figurative
109207425167010995171665923762164639238659900616118946171080057854676895029585,on the ball,Figurative
44266880759815194652378715204614851483628993109083304126423516578587022701226,as helpless as a baby,Not Figurative
74233766634028593435305518284635689425486540844995841586790647069618241676021,blanket of bullets,Not Figurative
85223420363463874520446137754383398689756791425243586069778893583529242091139,pull up stakes,Not Figurative
87359448900602478987920678563123701405392907787069369270301483655322826466539,sick as a parrot,Not Figurative
42413511371342319869011619910045385393897936787890744881489521647425670538891,as fast as a cheetah,Figurative
4456550263960666687404626596087002264099669922565808616071088297998276454835,as bright as the sun,Not Figurative
12728186252203679599893048221146441687612713066026478106449287309562069562148,move the goalposts,Not Figurative
88808641485704974035959054842794773805257359021571550340237395827187815733500,their relationship is a house on fire,Figurative
99729095844511694163958376475219495080016313015101031236766402177128850440701,rub shoulders,Not Figurative
96045373137485379973326968997743322489376393889770751172582367222130370620644,light at the end of the tunnel,Not Figurative
47712339050514583841933165708222337834483204711107175386802584041385268555619,heart of a lion,Not Figurative
69807048580657434504779913323338675764847697364964682319077692895665178564239,as cold as ice,Not Figurative
22875362801759621975076939042957490750716890178053628608143446049628645679990,sea of bees,Figurative
54098241480841401759722789670128407852638465781957806011594570207831940895033,foam at the mouth,Not Figurative
99946762742352110164972518188964228252075593010550886554017504053944311773564,as sharp as a razor,Figurative
16738138872690987342426836766918769142740464540903139169358060689128132487110,as wild as an animal,Not Figurative
77520441405404872358896881813560372405324018627574750373727791952653116058772,give someone the slip,Figurative
50720329236785871220818330323220293538710703609535544122370959947035663260458,kill the fatted calf,Not Figurative
14553992733009217478612839592116316201202883794532896066367060355637621067122,hard as nails,Figurative
17689042665848473438733421743724193051041190771774884131394807149137626315657,jockey for position,Not Figurative
7470334335426139912995122128424231215109893555177288567159981104052805419041,blanket of snow,Figurative
75264917634102299731347498943345911369969152253079893312358703526981542177882,hate someone's guts,Not Figurative
14410975206367397577897835529190779262454242463975498875145344712532363295882,as angry as a hornet,Figurative
14907641050609097995371470414204974790336438876846068216877496076396466637998,as fresh as a daisy,Not Figurative
103095586802351151870475791656220782193474315161092339035532583863874130920158,think outside the box,Not Figurative
54289271893081955843487442962359810836362010273460872099279203064748761789391,their relationship is a house on fire,Not Figurative
36028628860499541807973723326997911048160794781822847280117344795299591521793,get under someone's skin,Figurative
113094603093650053869381581525709383803171135581700418331856557311656386640215,body blow,Figurative
89069889871946004533436399979977664663388377971873877534046581205680476669217,as busy as a bee,Figurative
71442702681084903406571630387785047632067016994027550819142501142496326995809,go bananas,Figurative
73493278618439051013213473323821458340280065256884315960216891724059999995973,as funny as a clown,Figurative
63678380397793072801904661375559490051918727517868636139095673215024745755405,house of cards,Not Figurative
59864374059025614560437377138057000719174511943967120011883527727110979662326,as strong as an ox,Figurative
57689963396996599225077229218570202478545539495737703880778481430012154602652,as big as a mountain,Not Figurative
5030665713340708575592831078262184483552526048477699381502926914099002979177,grist to the mill,Not Figurative
101602105447440648926776454602686298137874956755725989098622128992051292571663,as helpless as a baby,Not Figurative
37354760527246492810722148837790299432451911467200129643878100613845978018695,home was prison,Not Figurative
105137313519885163522003264811094532518357413795211360092491407630893829045637,as smooth as silk,Figurative
65452183339427881097090841253281857014131961476392502542735162603838489884581,save someone's skin,Figurative
86149002548391868286676675601380222123664204727600755433958490664673641001232,sell like hot cakes,Not Figurative
41287841180149342519952318734163306229303423890047206159752980621446712450617,wheels of justice,Not Figurative
53408173840644588849153221071961794043814719392472719666428629154350375447947,on board,Not Figurative
88405814131053161976574153096158144866017328516646541390024926750293479187918,as filthy as a pigsty,Figurative
95046431434064218570305256553924313117067140800938914948267511721021830851530,as big as a mountain,Not Figurative
78627231375482402070602494233135206769128507379027470540212756339645096043575,kill the messenger,Figurative
35321322428111671557388218801214175166134711665269586946399606427841058172810,as happy as a kid,Not Figurative
6781624678172682689612871836105219106826144374006348574514358750020332458496,as thin as a stick,Figurative
35612920435910445060165437929762082183362077620192744308652281572848897552308,under the wire,Figurative
20693673028640097235815511813269028768665241022693287175821632872167519130865,on the trot,Not Figurative
41422233232377130330238675336144882861085110891266503302068019072247534177280,as funny as a clown,Not Figurative
12050602016254101317454408130326659982301864419466847363741712074407603057578,sitting pretty,Not Figurative
89240206008434674000923826671412595850786199598202194417792772508896998856917,first among equals,Figurative
92810316600581910564957101162803588507295705576138690851323186930724939326473,up to here,Figurative
18050741745815931116246280188390886078031348161541848893905678688168613432155,straight from the shoulder,Not Figurative
22984106079034412394740769076292658439543957614782624375177473964235891978026,see red,Not Figurative
79372541710061182635106713221376879403897966062631301378246127273207399674002,quick on the draw,Not Figurative
63783869587028723636517972338096170169268028639025747521441260516625543641016,as busy as a bee,Not Figurative
58547669543604730353898543824511227169060842570019913033265830268519055605121,put two and two together,Figurative
10744986543230255759024304686013823500518294737391539513183243404224201622455,fish in troubled waters,Not Figurative
91669684153979800974237611015253718844180647574511583071018964904379048089172,take a hike,Not Figurative
111640639395478236500365436920297013041204290148693879505041033608835626661896,as fresh as a daisy,Figurative
68835335636868094249405044833909484583871455256984179378824473780620958056354,as thin as a rail,Figurative
62566395468814465988819325273967485243362917289995131228671904781451163536708,out and about,Figurative
60962553455959357588207097174978780094712910837047405219390232599890297640235,as fast as a cheetah,Not Figurative
87974315133023703938201674485008048301928242191519479389642067051940187652316,as filthy as a pigsty,Not Figurative
112808599419015118387046761786116618661283687188467089492280499533898634180643,as sly as a fox,Not Figurative
59975231431818699249555055858052616354352969132700762072728083444434985383120,as strong as an ox,Figurative
82386186356528630662958523284379495473596586212134122352056312340583799391774,as dry as a desert,Figurative
83809078251502522601569535844456846653383321788665571673871093621116274827204,upset the apple cart,Not Figurative
27035212969733570091547730883579491443616158702467222026641015443490150470939,as strong as an ox,Not Figurative
64196666218676761899933100022641093680571922399123539702739675923623880797868,blanket of flowers,Not Figurative
37354760527246492810722148837790299432451911467200129643878100613845978018695,house of cards,Not Figurative
16977882239552713289163733772762424583593301958586268594940508791587793159897,as sharp as a knife,Not Figurative
61570055203333348284095484661934747778047037497713631466000207133141771916240,as filthy as a pigsty,Not Figurative
65680258806676056308837049736145541806907452005265105208218153111014140204414,as red as a tomato,Not Figurative
4211994453657376988923316470671569233691192505025149404373624858125650334111,and all that jazz,Figurative
61675880513016286546627494316904009387560274946117527258324113426312038263402,as fresh as a daisy,Figurative
93996077635670190521020320928078128641760481618534688090765092497568827721677,as proud as a peacock,Figurative
101051078365966050206128256295967163969866584560251297782280791709551021521839,she was a busy bee,Not Figurative
88861253030593933927476275362258309082336096618149321944792218032163846410432,beat swords into ploughshares,Not Figurative
7429654735882776980442434086917354020618094434809178261973892299822781602755,as filthy as a pigsty,Not Figurative
112460770462213620045374433140284400650681836965748824397240329676017229001931,rub someone the wrong way,Figurative
4098816129877551572789042721039074683552456656588539512854404851089271081554,off the wall,Figurative
92717968874028644410110511279929516746165325527600535358878486895788913571769,out of the box,Not Figurative
29726334212891953459370750089711873583764808546130033274258387827570346683903,six feet under,Figurative
15715684939710641140063320477803545263762030899038996367138057544726006846102,go downhill,Not Figurative
60600261274076405488823944796272585010263186332030645165096708675772282860895,turn a blind eye,Figurative
82378247863207013978051271457954376476872924184444476439807554686569611479207,as sharp as a knife,Figurative
115167994153897734566246303155528569477338394923447874658954083915816164043026,blanket of snow,Not Figurative
49050660080430253891162725498390062056798312153868780182260068335536149548774,as tall as a mountain,Figurative
16059714853072266409448784280754335665327933531999630531230831218945139023994,ahead of the game,Not Figurative
91415041198237352517820572129674650721604694635967792606306450350635502881428,as pale as a ghost,Figurative
97592433713515893863471118422673233466913095061105651410211697938356328598878,as angry as a hornet,Figurative
10590503341814028055098888499026149943434323138777432001457133351475283730729,as fast as a cheetah,Not Figurative
99509627304138942637330783428772279712077235281875834433551909100937387895446,as proud as a peacock,Figurative
24805039091644465816376981352402986379339980411275723501348248988731924017729,jump on the bandwagon,Figurative
98524051590600902638877429805050704033923309324075775487038072272482652297932,as fast as a cheetah,Not Figurative
31509886479869257573318943023375319452201493857798801553693622683634676798895,ride high,Not Figurative
61833691952700889661128529916961064757896069035299604475965218940753856241645,as fresh as a daisy,Figurative
80222641722510339435403255780209680189066784644324287081135401481573199349787,blow off steam,Not Figurative
75214236292530633726904214888429594426162751852767788686108189438042867935821,house of cards,Figurative
90141049264147633555888976276479408485786620396587961056101001572932582494377,as brave as a lion,Not Figurative
3017882822363297529675458004816870896887131288589274704749003600043565797255,turn someone's head,Not Figurative
98731664851165400100126012882247530115222292923451672168216389054821045489992,sticky fingers,Not Figurative
76305778288517291476232407783695325080369687875553141639178274407951953020665,take to the hills,Not Figurative
115507822717839478343032295104758353152927897614475900944569585322577707450950,blanket of flowers,Not Figurative
76318658272206508387583168364268921423131158729478383872238924505128912602792,at a loss for words,Figurative
105014611259041182328073808349642562588957810865716583599296622362692980663076,out of line,Not Figurative
4566195989321607654348734280518458653222094031833524895605202854892062106046,as deep as the ocean,Figurative
37093311415597313534866661026137876991352251293342042626682740558783035556331,kiss ass,Not Figurative
88521933383065721322708490845653552875456028241551678465616643846379411086160,as solid as a rock,Not Figurative
3059627860438997415923433639576382951569927509948001739337348683725614689662,as slow as a snail,Not Figurative
44168112828578581294255993192313031115589673026332485781039312361226041221685,a mighty lion,Not Figurative
107069117783990061595276256991960062481211340530748035726249642523531193981293,as bright as the sun,Not Figurative
18696949426860241733321525648226306555986029846271866358992730718265289704237,blaze a trail,Not Figurative
12965381321004467278383859721859092071983502809589304526127465410496761997125,as helpless as a baby,Figurative
110981534980510527740352798526668430614821768231310383108124415945748814097797,as fresh as a daisy,Not Figurative
527333068436800729356745279026853757982903556975541296318744760912567521,as filthy as a pigsty,Not Figurative
16973080595728416584895070382729255236178960287003223813481099768353252919726,as deep as the ocean,Figurative
59912596819669225323652615345405498515540714008554340842566525448783295332956,up to here,Figurative
13683144728314965448144612180965542661493221328816200773345774657951176691452,as dry as a desert,Figurative
27166987358103240271215300061450202633399154846075085499744919433585446903881,as sly as a fox,Not Figurative
32029684120851086093686066152126351848806513035174763417743460245489926477445,as tall as a skyscraper,Not Figurative
77477209746620841996266488582804893051986692691565813824615935202014186578420,slap on the wrist,Figurative
74279570351146327777990755076994050379892480007917276863814010225309679372727,he is a cheetah,Not Figurative
37091300927325472171417673085251073745526983198704934762553733664305639468396,small potatoes,Not Figurative
42144836918898408401321966936128571078898107476253619223632251102191212870376,dressed to kill,Figurative
7881858305827426613288510345771840263859948016909981318869255314706919538640,jump on the bandwagon,Figurative
75516185471700742292506336069436953994412192797082728694529155506277604172347,throw a curve,Figurative
111166545852643055259042249634246715455786514236137768753511042362306426275723,as fresh as a daisy,Not Figurative
16007551376766790462924651314626335052958105935396119937306245916184299396895,heart of stone,Figurative
